names,prices
"Samsung 55'' CRYSTAL 4K ULTRA HD SMART TV, HDR, PURCOLOR, NETFIX 55AU7000U","KSh 90,000"
LG OLED55C1 65 Inch C1 Series Cinema Screen Design OLED 4K 2022,"KSh 286,999"
"Hisense 40'' FULL HD SMART TV, WEB BROWSER, YOU-TUBE 40A6100F","KSh 38,000"
Generic 55 Inch 4K Frameless LG Smart T.V.,"KSh 103,388"
EEFA D32N218S 32 Inch FRAMELESS Smart Android Bluetooth TV+FREE TV Guard+Extension,"KSh 17,799"
"TCL 55'' QLED ULTRA HD ANDROID TV, ONKYO AUDIO, BUILT-IN CAMERA, YOU-TUBE55C728","KSh 98,000"
"CTC HD 23 Inches,LED Digital TV,USB PORT,HDMI+Inbuilt Decoder","KSh 8,999"
"TCL 40'' FULL HD ANDROID TV, BLUETOOTH, NETFLIX, YOU-TUBE 40S65A","KSh 37,000"
"Hisense 70'' 4K ULTRA HD SMART TV, FRAMELESS, BLUETOOTH 70A7120F","KSh 134,000"
Vitron 32Inch Smart Android Tv +Free TV Guard+Wall Bracket,"KSh 21,799"
"Hisense 49” FULL HD SMART TV, NETFLIX, YOUTUBE, BLUETOOTH 49B6000","KSh 55,000"
"TCL 32S68A 32"" Frameless AI Smart Android LED TV","KSh 23,899"
"Syinix 58″ FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX, YOUTUBE 58A1S","KSh 70,000"
"Hisense A6 Series,32 Inch Frameless Smart TV NETFLIX,YOUTUBE+ FREE GIFTS","KSh 25,978"
"TCL 43” 4K ULTRA HD ANDROID TV, VOICE CONTROL, NETFLIX 43P618","KSh 44,000"
Hisense 58A62GS 58'' Smart UHD 4K Frameless LED TV 2021 - Black,"KSh 66,998"
"Sony 75'' 4K ULTRA HD ANDROID TV, ACOUSTIC AUDIO, 4K HDR, NETFLIX 75X8500","KSh 230,000"
"Sinotec 43'' FULL HD SMART TV, WI-FI, NETFLIX, YOU-TUBE 43G20000S","KSh 37,000"
"Hisense 40'' FULL HD SMART TV, WEB BROWSER, YOU-TUBE 40A60KEN","KSh 38,000"
"Vision 50"" Frameless 4K Bluetooth Android TV - Black","KSh 51,000"
"TCL 43'' 4K ULTRA HD ANDROID TV, VOICE SEARCH, BLUETOOTH 43P616","KSh 46,000"
Generic CB Friendly Color Silica  Pvc Wire Beard Hook Wire Fishing Gadgets,KSh 116
"Syinix 65'' 4K ULTRA  HD ANDROID TV, FRAMELESS, BLUETOOTH 65F1S","KSh 119,000"
"Vitron 55"" Inches 4K UHD Smart Android Tv+FREE Aerial+TV Guard+Audio Cable","KSh 78,000"
"Sony 65'' OLED ULTRA HD ANDROID TV, CHROMECAST, BLUETOOTH, DOLBY VISION  65A8-BLACK","KSh 320,000"
"LG 55'' 4K ULTRA HD SMART TV, MAGIC REMOTE, ACTIVE 4K HDR, WI-FI 55UM7340PVC","KSh 85,000"
"Star X 22” Inch,LED Digital TV,USB-HDMI PORTS+FREE 32GB FLASH DISK","KSh 7,999"
"VIXOO 32"" Inch SMART Android TV,Netflix,Youtube,BLUETOOTH+TILT WALL BRACKET","KSh 16,990"
"TCL 50'' 4K ULTRA HD ANDROID TV, VOICE CONTROL, YOU-TUBE 50P715","KSh 62,000"
"TCL 65'' QLED ULTRA HD ANDROID TV, ONKYO AUDIO, NETFLIX, VOICE SEARCH 65C725","KSh 145,000"
"LG 82'' 4K ULTRA HD SMART TV, ACTIVE 4K HDR, SPORT ALERT, NETFLIX 82UN8080","KSh 338,000"
LG 43Inch SMART WEBOs  FULL-HD LED TV,"KSh 48,999"
"Royal 32 Inch,LED Digital TV,USB PORT,HDMI +32GB FLASH DISK","KSh 15,699"
"Syinix 55'' FRAMELESS 4K ULTRA HD ANDROID TV, BLUETOOTH, NETFLIX 55F1S","KSh 76,000"
"Hisense 55'' 4K ULTRA HD ANDROID TV, FRAMELESS, VOICE SEARCH, WEB BROWSER 55B72KEN-BLACK","KSh 75,000"
"Sony 43'' 4K ULTRA HD ANDROID TV, BLUETOOTH, 4K X-REALITY PRO, WI-FI 43X7500","KSh 68,000"
"Vitron HD 22” Inches,LED Digital TV -USB And HDMI CONNECTIVITY","KSh 6,745"
"Sony 65'' 4K ULTRA HD ANDROID TV, VOICE SEARCH, BLUETOOTH 65X9500","KSh 245,000"
,
,
,
,
,
,
,
,
"CTC 32"" Inch SMART Android LED TV,Netflix,Youtube+FREE TV GUARD","KSh 15,990"
"TCL 43'' ANDROID TV, NETFLIX, WIFI, HDR, BLUETOOTH-43S65A","KSh 45,000"
"Itel 32""Frameless Smart Android TV + Free TV Guard And Extension","KSh 17,999"
"Aiwa 40'' FULL HD SMART ANDROID TV, NETFLIX, CHROMECAST, YOU-TUBE JH40DS700S","KSh 33,000"
LG 50UP7550 50'' UHD 4K TV HDR WebOS Smart AI ThinQ - 2022,"KSh 74,998"
"Jpe 43” FHD SMART ANDROID TV,WI-FI,NETFLIX,YOUTUBE,FRAMELESS-E43DM1100WS","KSh 31,500"
"Vitron 32'' Inch Smart Android Tv, Netflix, Youtube, Facebook","KSh 16,000"
"TCL 32'' ANDROID TV, VOICE SEARCH, FULL SCREEN, NETFLIX 32S65A-BLACK","KSh 27,000"
LG 55'' 55UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2021,"KSh 83,999"
"Sony 43'' 4K ULTRA HD ANDROID TV, VOICE SEARCH, NETFLIX 43X7500","KSh 68,000"
"Hisense 43'' FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH 43B7100UW","KSh 47,000"
"Syinix 75'' 4K ULTRA HD ANDROID TV, FRAMELESS, BLUETOOTH, YOU-TUBE 75A1S","KSh 178,000"
"TCL 65'' QLED 4K ANDROID TV, VOICE CONTROL,NETFLIX, WEB CAMERA-65C725","KSh 147,000"
"Vitron 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+WIFI ACCESS+FREE EXTENSION","KSh 20,990"
"TCL 32'' FULL HD ANDROID TV, HDR, BLUETOOTH, VOICE CONTROL 32S68A-Black","KSh 27,000"
"Syinix 58″ FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX A20 SERIES","KSh 75,000"
Glaze GZ-4310FS 43'' Smart Android Full HD LED TV,"KSh 36,700"
"Sony 49'' 4K ULTRA HD ANDROID, 4K X-REALITY PRO, CLEAR AUDIO+ 49X7000","KSh 89,000"
"Hisense 40” FULL HD ANDROID TV, NETFLIX, YOUTUBE 40B6600PA","KSh 43,000"
"Vitron 43"" Smart Android HD TV+Free Extension+TV Guard+32GB Flash","KSh 28,499"
"Hisense 70'' 4K ULTRA HD SMART TV, FRAMELESS, VOICE SEARCH 70A7100F","KSh 132,000"
"Visio 65'' FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX VP-8865","KSh 80,000"
"TCL 43'' 4K ULTRA HD ANDROID TV, VOICE SEARCH, BLUETOOTH, 4K HDR 43P615","KSh 46,000"
"TCL 55'' QLED 4K UHD ANDROID TV, 4K HDR10+, BLUETOOTH, NETFLIX C715","KSh 90,000"
"LG 50” 4K ULTRA HD SMART TV, MAGIC REMOTE, YOUTUBE 50UN71","KSh 70,000"
"Royal 43"" Inch SMART ANDROID TV,USB,HDMI,NETFLIX+TILT WALL BRACKET","KSh 27,999"
Generic CB MTB Bike Bottle Rack Gl Fiber Water Bottle Cage Holder Bike Accessories,KSh 332
"Syinix 65'' 4K ULTRA  HD ANDROID TV, FRAMELESS, VOICE SEARCH 65F1S","KSh 118,000"
"Sinotec 43'' FULL HD SMART TV, NETFLIX, YOU-TUBE 43G20000S","KSh 38,000"
"Vitron HD 24” Inches,LED Digital TV -USB,VGA And HDMI PORTS","KSh 11,200"
LG 65UP8150 65'' UHD 4K Active HDR WebOS Smart With ThinQ AI,"KSh 148,700"
"Hisense 50'' 4K ULTRA HD SMART LED TV, BLUETOOTH, NETFLIX, YOU-TUBE, 50A62G","KSh 62,000"
"TCL 43” FRAMELESS 4K ULTRA HD ANDROID TV, VOICE CONTROL 43P725K","KSh 46,000"
"TCL 43'' 4K ULTRA HD ANDROID TV, VOICE SEARCH, BLUETOOTH 43P616","KSh 46,000"
"Sony 49'' 4K ULTRA HD ANDROID TV, CHROMECAST, BLUETOOTH, NETFLIX 49X80-BLACK","KSh 92,000"
"CTC 32"" Inch Smart Android Tv,Netflix,Youtube,Facebook,Black+FREE TV GUARD","KSh 16,499"
TCL 75C825 75'' MINI LED 4K Android TV With Magic Camera - 2021,"KSh 275,000"
"TCL 65” 4K UHD ANDROID TV,WI-FI,ALEXA VOICE CONTROL,NETFLIX-65P715","KSh 115,000"
"Vitron 43"" Smart Android HD TV+Free Aerial+TV Guard+Audio Cable","KSh 28,399"
"Hisense 65” 4K 2021 LATEST MODEL,VOICE CONTROL,WI-FI,GOOGLE ASSISTANT,NETFLIX-65A61G","KSh 105,000"
,
,
,
,
,
,
,
,
"Vitron 24"" HD LED DIGITAL TV USB PORT +HDMI PORT+32GB FLASH DISK","KSh 11,499"
"TCL 50'' 4K ULTRA HD ANDROID TV, VOICE CONTROL, BLUETOOTH 50P717","KSh 62,000"
"Vitron 32""Inches Smart Android TV+ FREE Aerial+TV Guard+Cap","KSh 16,999"
"LG 65” 4K UHD SMART TV,MAGIC REMOTE,WI-FI,NETFLIX-65UN7340PVC","KSh 125,000"
Samsung 65AU7000 65'' UHD 4K Smart TV (2021),"KSh 105,500"
"TCL 55'' QLED 4K ULTRA HD ANDROID, ONKYO SOUNDBAR NETFLIX 55Q815","KSh 85,000"
"Vitron 32"" Inch SMART Android LED TV,Netflix,Youtube+TV GUARD&WALL BRACKET","KSh 16,390"
"Toshiba 50U7950 - 50"" LED Smart TV, Digital, UHD 4K","KSh 84,995"
"Skyworth 65” FRAMELESS 4K ULTRA HD ANDROID TV, ANDROID 10, 65G3A","KSh 115,000"
LEADSTAR 10 Inch Portable Digital ATSC TFT HD Screen,"KSh 11,357"
"LG 75” NANOCELL 4K UHD SMART TV,MAGIC REMOTE,VOICE RECOGNITION,WI-FI-75NANO79VNE","KSh 250,000"
Sony 55X80J 55'' Smart UHD 4K  HDR (Google TV) - 2021,"KSh 88,700"
"CTC 40"" Inches Smart TV,Android,Youtube,USB& HDMI PORT+FREE TV GUARD,BLACK","KSh 21,990"
"TCL 55'' QLED 4K ULTRA HD ANDROID, CAMERA, VOICE CONTROL 55C725K","KSh 90,000"
"Ica 22” Inches,LED Digital TV-USB-HDMI PORT+32GB FLASH DISK","KSh 7,890"
"Samsung 75” 8K QLED SMART TV,ALEXA VOICE CONTROL,Q-SYMPHONY,QUANTUM DOT-QA75QN800AAU","KSh 900,000"
"TCL 32'' FULL HD ANDROID TV, HDR, BLUETOOTH, NETFLIX 32S68A","KSh 27,000"
"SYINOTEC 43” FULL HD SMART ANDROID TV, NETFLIX, YOUTUBE 43G2000S","KSh 33,000"
"TCL 50'' 4K ULTRA HD ANDROID TV, VOICE CONTROL, YOU-TUBE 50P716","KSh 62,000"
"Gld 40"" Inch Smart TV,Android,Youtube,WIFI ACCESS + FREE TV Aerial & Cable Clips","KSh 21,330"
"LG 55''  NANOCELL SMART UHD 4K TV, VOICE SEARCH, BLUETOOTH, NETFLIX-BLACK","KSh 124,000"
"TCL 43'' ANDROID TV, NETFLIX, WI-FI, HDR, BLUETOOTH-43S6500","KSh 45,000"
"Sony 49” FULL HD SMART TV, NETFLIX, YOUTUBE, X-REALITY PRO 49W8","KSh 55,000"
"Vitron 32"" Inch SMART ANDROID TV,USB+HDMI+FREE 32GB FLASH DISK","KSh 15,999"
"LG 55'' OLED 4K SMART TV, SPORT ALERT, BLUETOOTH, NETFLIX 55BX","KSh 185,000"
"TCL 55'' QLED ULTRA HD ANDROID TV, WEBCAM, VOICE CONTROL, NETFLIX 55C725","KSh 88,000"
"TCL 43'' ANDROID TV, NETFLIX, WIFI, HDR, BLUETOOTH","KSh 36,990"
"LG 50” 2021 LATEST SMART TV,MAGIC REMOTE,ALEXA VOICE CONTROL,FRAMELESS- 50UP77","KSh 78,000"
"LG 75” 4K ULTRA HD SMART TV, 4K HDR, NETFLIX, YOUTUBE 75UN7100","KSh 223,000"
"Hisense 43'' FULL HD SMART TV, NETFLIX, BLUETOOTH, YOUTUBE 43A62","KSh 40,000"
"Hisense 40” FULL HD ANDROID TV, NETFLIX, YOUTUBE 40B6600","KSh 43,000"
"Vitron 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+4-WAY EXTENSION+TV GUARD","KSh 21,999"
"LG 55INCH SMART WEBOs 4K UHD  LED TV, Voice Control,Frameless,","KSh 71,990"
"Vitron 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+TILT WALL MOUNT","KSh 21,990"
"Hisense 40” FULL HD SMART TV, VIDAA SMART, WI-FI, NETFLIX 40B6000PW -Black","KSh 38,000"
"TCL 65'' QLED 4K UHD ANDROID TV, VOICE CONTROL, 4K HDR10+, AMAZON PRIME C715","KSh 134,000"
LG 43UP7550 43'' Inch UHD 4K TV HDR WebOS Smart AI ThinQ - 2021,"KSh 57,899"
"TCL 55'' QLED 4K UHD ANDROID TV, 4K HDR10+, BLUETOOTH, NETFLIX 55C715","KSh 86,000"
"Vision Plus 43'' FULL HD ANDROID TV, BLUETOOTH, WIFI, NETFLIX VP-8843SF","KSh 38,000"
Generic Wireless Mini Keyboard With Mouse Touchpad.,"KSh 1,500"
,
,
,
,
,
,
,
,
"TCL 55” 4K UHD ANDROID TV,ALEXA VOICE CONTROL,WI-FI,NETFLIX-55C715","KSh 80,000"
"TCL 55” FRAMELESS 4K ULTRA HD ANDROID TV, VOICE CONTROL 55P717","KSh 68,000"
"Vision Plus 55'' FRAMELESS 4K ULTRA HD ANDROID TV, BLUETOOTH, NETFLIX VP-8855K","KSh 61,000"
"LG 65'' OLED 4K SMART TV, APPLE TV, BLUETOOTH, MOTION PRO 65BX-BLACK","KSh 320,000"
"Vision 43'' 4K UHD LATEST MODEL,ANDROID TV,FRAMELESS,WI-FI-VP8843KV","KSh 42,000"
"LG 65'' 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 65UP7750","KSh 138,000"
"CTC 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+TILT WALL BRACKET","KSh 21,990"
"TCL 32'' ANDROID TV, VOICE SEARCH, BLUETOOTH  S65ASERIES-BLACK","KSh 27,000"
"Skyworth 55'' 4K ULTRA HD ANDROID, 4K HDR, BLUETOOTH, VOICE CONTROL 55SUC9300","KSh 68,000"
"Sony 65'' 4K ULTRA HD SMART ANDROID, 4K X-REALITY PRO, NETFLIX 65X7000","KSh 139,000"
"Hisense 40'' FULL HD SMART TV, NETFLIX, BLUETOOTH, YOUTUBE 40A62KEN","KSh 36,000"
"Hisense 58” 4K ULTRA HD SMART TV, NETFLIX, BLUETOOTH 58A71KEN","KSh 70,500"
"Amtec 43"" Inch SMART ANDROID TV,USB,HDMI,NETFLIX+BRACKET+EXTENSION","KSh 27,399"
"LG 43'' FULL HD SMART TV, ACTIVE HDR, YOU-TUBE, WEB BROWSER 43LM63","KSh 56,000"
TCL 32 Inch 32S68A Smart HD Frameless Android TV,"KSh 21,480"
"Hisense 32"" FRAMELESS SMART TV,WI-FI,NETFLIX,YOUTUBE-32A6A","KSh 27,000"
"LG 65” NANOCELL SMART TV, MAGIC REMOTE, NETFLIX 65NANO80VNA","KSh 128,000"
"Sony 55A8H - 55"" BRAVIA OLED 4K Ultra HD Smart TV - Black","KSh 149,997"
"Hisense 55” 4K ULTRA HD ANDROID TV, NETFLIX, BLUETOOTH 55A72KEN","KSh 80,000"
"Hisense 43'' FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH 7 SERIES","KSh 45,000"
"Skyworth 50''4K ULTRA HD ANDROID TV, FRAMELESS, BLUETOOTH, DOLBY VISION, HDR 50Q20","KSh 59,000"
"Sony 43” FULL HD SMART TV, NETFLIX YOUTUBE, X-REALITY PRO 43W66","KSh 57,000"
"Royal 32 Inch FRAMELESS Smart Android TV,Netflix Youtube+Free Gifts","KSh 21,199"
"Ica 32"" DIGITAL LED, Free To Air USB,VGA,RCA, AUX+ Extension &Blacket","KSh 14,800"
"LG 55'' NANOCELL 4K ULTRA HD SMART TV, VOICE SEARCH 55NANO86","KSh 120,000"
"Skyworth 32'' ANDROID TV, FRAMELESS, WI-FI,YOU-TUBE, NETFLIX 32E3A","KSh 25,000"
"Samsung 55” 4K UHD CURVED TV,VOICE CONTROL,WI-FI,NETFLIX,YOUTUBE,4K HDR-TU8300","KSh 96,500"
"Vitron 43"" Inch LED SMART Android TV,WI-FI,NETFLIX,YOUTUBE","KSh 27,999"
"TCL 43'' 4K ULTRA HD ANDROID 11 TV, VOICE CONTROL, YOU-TUBE 43P725","KSh 46,000"
"Infinix X1 32"" Inch Smart AndroidTV,In-Built Wi-Fi NETFLIX,Youtube,GooglePlay","KSh 28,000"
"Hisense 4K ULTRA HD SMART TV, NETFLIX, BLUETOOTH 55A62KEN","KSh 120,000"
"Hisense 65'' 4K ULTRA HD SMART TV, BLUETOOTH, 4K HDR, NETFLIX 65A7100F","KSh 107,000"
"Vitron 32""Inches Smart Android TV+ Free TVGuard+Aerial+Audio Cable","KSh 17,799"
TCL 32S6500 - HD Smart Digital LED TV - Black.,"KSh 25,000"
"Glaze 43” FULL HD SMART ANDROID TV, NETFLIX, YOUTUBE GZ-4310FS","KSh 32,000"
"TCL 55” 4K UHD ANDROID TV,VOICE CONTROL,WI-FI,PLAYSTORE-55P617","KSh 66,000"
Generic CB Aluminium Jockey Wheel 11T Bicycle Tension Wheel Rear Derailleur Pulley Guide,KSh 193
"Samsung 65TU8300, 65"" Smart UHD 4K Crystal HDR Curved TV Series 8","KSh 126,890"
"Hisense 40'' FULL HD SMART TV, ONE TOUCH ACCESS, YOU-TUBE, WI-FI 40A4G","KSh 37,000"
"LG 43'' 4K ULTRA HD SMART TV, 4K HDR, QUAD CORE PROCESSOR 43UN73-Black","KSh 64,000"
,
,
,
,
,
,
,
,
"Vitron 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+FREE HDMI CABLE+WALL BRACKET","KSh 21,990"
Generic CB Twist Throttle Grip 24V 36V 48V For Electric Scooter Pocket Bike Chopper,KSh 868
"Vitron 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+WALL BRACKET","KSh 20,990"
"Sony 85'' 4K ULTRA HD ANDROID TV, WORK WITH ALEXA, NETFLIX 85X8000","KSh 348,000"
"LG 43'' FULL HD HDR SMART TV, WI-FI, NETFLIX, HDR, YOU-TUBE 43LM6300PVB-Black","KSh 55,000"
"LG 55'' 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 55UM7340","KSh 90,000"
Skyworth 32 Inch 32E20 LED Smart Android Frameless HD TV + WALL BRACKET,"KSh 21,299"
"Hisense 32'' HD READY SMART TV, FRAMELESS, ONE TOUCH ACCESS, NETFLIX 32A6100F-BLACK","KSh 27,000"
Generic CB 1pc Wristbands Sport Sweatband Wrist Support Brace Wraps Guards For Gym,KSh 116
"Hisense 50'' FRAMELESS 2021 MODEL 4K ULTRA HD SMART, NETFLIX, YOUTUBE 50A6G","KSh 60,000"
"Samsung 40'' FULL HD SMART TV, NETFLIX, YOUTUBE 40T5300","KSh 44,000"
"Hisense 50'' 4K ULTRA HD SMART TV, FRAMELESS, 4K HDR, NETFLIX 50A71KEN","KSh 61,000"
"Vitron 43"" Inch Smart Android TV NetflixYoutube","KSh 27,498"
"Glaze SMART Android TV 43"" Inch,NETFLIX,YOUTUBE+TILT WALL BRACKET","KSh 26,999"
"Sony 55'' OLED 4K UHD ANDROID TV, CHROMECAST, BLUETOOTH, DOLBY VISION  A8-BLACK","KSh 222,000"
"EEFA 50” 4K ULTRA HD ANDROID TV, CHROMECAST, NETFLIX, YOUTUBE D50N218US","KSh 49,000"
"Hisense 43'' SMART TV , WI-FI,NETFLIX,YOUTUBE,4K HDR (2021) - 43S4","KSh 34,998"
"TCL 55'' QLED 4K ULTRA HD ANDROID, CAMERA, VOICE CONTROL 55C725K","KSh 90,000"
"TCL 55'' QLED ULTRA HD ANDROID TV, ONKYO SOUNDBAR, NETFLIX, 4K HDR, 55C815-BLACK","KSh 88,000"
"Syinix 43'' FULL HD ANDROID TV, FRAMELESS, BLUETOOTH, WI-FI  43A1S-BLACK","KSh 37,000"
Hisense 43S4Smart Full HD Frameless LED TV + FREE TV GUARD+ MOUNT,"KSh 35,499"
"Vision Plus 55'' FRAMELESS 4K UHD V SERIES SMART TV,(VIDAA OS LATEST 2022 MODEL)-VP-8855KV","KSh 60,000"
"Sony 55'' 4K ULTRA HD ANDROID TV, VOICE SEARCH, 4KHDR, BLUETOOTH 55X8000-Black","KSh 112,000"
Vitron 40inch HTC4068S Smart TV Inbuilt WIFI,"KSh 24,000"
"TCL 32'' FULL HD ANDROID TV, NETFLIX, YOUTUBE, BLUETOOTH 32S6500","KSh 26,000"
"Hisense 65'' 4K ULTRA HD SMART TV, NETFLIX, BLUETOOTH 65A62KEN","KSh 98,899"
Generic Premier Water Dispenser Hot And Normal,"KSh 7,500"
"Sony "" 85"" 85X85J HDR Smart Android LED Ultra HD 4K TV - Black-2022","KSh 298,000"
EEFA 32” INCH FULL HD SMART ANDROID - FRAMELESS TV - BLACK,"KSh 21,990"
"TCL 55'' 4K ULTRA HD ANDROID TV, VOICE CONTROL, BLUETOOTH 55P717","KSh 69,000"
"LG 65'' NANOCELL 4K ULTRA SMART TV, PUR COLOR, 4K HDR, NETFLIX-BLACK","KSh 161,000"
Hisense 43A60KEN – 43'' Smart Full HD Frameless LED TV - Black,"KSh 38,995"
"LG 55NANO75VPA 55"" NanoCell TV 4K UHD, Smart","KSh 124,995"
"Gld 40"" SMART TV WITH HDMI AND USB PORTS-FREE TO AIR CHANNELS","KSh 23,600"
TCL 32Inch Smart Android TV Full HD LED Frameless,"KSh 22,800"
"TCL 50p725 - 50"" HDR 4K Android TV -  Black","KSh 57,995"
"Sony 65'' OLED 4K UHD ANDROID TV, CHROMECAST, BLUETOOTH, DOLBY VISION  A8-BLACK","KSh 320,000"
"Syinix 55″ FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX, YOUTUBE 55F1S","KSh 80,000"
"Skyworth 32'' FRAMELESS ANDROID TV, NETFLIX, YOUTUBE 32E2A","KSh 25,000"
"Skyworth 32'' HD ANDROID TV, FRAMELESS, NETFLIX, INFINITY SCREEN 32E20","KSh 25,000"
,
,
,
,
,
,
,
,
"Sony 43'' 4K ULTRA HD SMART TV, 4K X-REALITY, 4K HDR, YOU-TUBE43X7000-Black","KSh 67,000"
"Skyworth 65” FRAMELESS 4K ULTRA HD ANDROID TV, ANDROID 10, 55SUC9300","KSh 120,000"
"Skyworth 55'' 4K ULTRA HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX","KSh 95,000"
"Vitron 40” SMART ANDROID TV, NETFLIX, YOUTUBE HTC4068S","KSh 26,000"
TCL Smart Andriod 4K QLED TV New Model,"KSh 77,199"
"TCL 32'' ANDROID TV, VOICE SEARCH, FULL SCREEN, S65ASERIES-BLACK","KSh 27,000"
Hisense 43S4G Smart Full HD 1080P Frameless LED TV,"KSh 35,500"
"TCL 32'' ANDROID TV, NETFLIX, WIFI, HDR, BLUETOOTH-32S65A.","KSh 27,000"
"Skyworth 43'' FULL HD ANDROID TV, FRAMELESS, BLUETOOTH, YOU-TUBE 43E20-Black","KSh 39,000"
"LG 43'' 4K ULTRA HD SMART TV, TRUE COLOR, VOICE SEARCH 43UN73","KSh 63,000"
Hisense 43INCH SMART 4K UHD VIDAA FRAMELESS LED TV+BLUETOOTH,"KSh 45,499"
"Samsung 55'' QLED 4K ULTRA HD HDR SMART TV, YOUTUBE, NETFLIX-QA55Q60A (2021)","KSh 143,999"
"Skyworth 65” FRAMELESS 4K ULTRA HD ANDROID TV, ANDROID 10, 65Q20","KSh 120,000"
"Jpe 40” SMART ANDROID TV,WI-FI,NETFLIX,YOUTUBE,FRAMELESS,8GB MEMORY-E40DM","KSh 27,000"
"TCL 55'' 4K UHD ANDROID TV, GOOGLE PLAY, BLUETOOTH, NETFLIX 55P715-BLACK","KSh 69,000"
"Hisense 43"",Smart HD Frameless LED TV ,HDMI,USB","KSh 41,999"
"CTC HD 23 Inches,LED Digital TV,USB PORT,HDMI PORT","KSh 8,999"
"Sony 75'' FULL ARRAY GOOGLE TV, VOICE ZOOM, ACOUSTIC AUDIO, NETFLIX 75X90J","KSh 345,000"
"TCL 32"" HDR ANDROID TV 32S65A","KSh 20,499"
"Syinix 43'' FULL HD ANDROID TV, YOU-TUBE, NETFLIX 43A1S-L","KSh 36,000"
Generic PREMIER WATER DISPENSER,"KSh 6,500"
"TCL 43'' 4K UHD ANDROID TV,  BLUETOOTH, NETFLIX, YOUTUBE 43P725","KSh 46,000"
"Hisense 40'' FULL HD SMART TV, YOU-TUBE, NETFLIX, DTS:X, 40A4GKEN","KSh 38,000"
"Hisense 50” 4K 2021 LATEST SMART TV MODEL,FRAMELESS,VOICE REMOTE,WI-FI,NETFLIX-50A6GKEN","KSh 60,000"
"Vitron 4388FS SMART TV, NETFLIX, YOUTUBE APPS WITH 8GB ROM 1GB RAM","KSh 27,495"
"Hisense 58” 4K ULTRA HD SMART TV, NETFLIX, BLUETOOTH 58B7200UW","KSh 70,000"
"Royal 43"" SMART Android Full HD -USB & HDMI PORTS+ FREE AERIAL","KSh 27,500"
"LG 50'' 4K NANOCELL TV, VOICE SEARCH, 4K HDR, SPORT ALERT 50NAN075VND","KSh 97,000"
"LG 65” OLED 4K SMART TV, NETFLIX, MAGIC REMOTE 65CXPVA","KSh 343,000"
"Vitron 40"" Inch SMART Android LED,NetFlix,Youtube+32GB FLASH DISK,USB& HDMI PORTS","KSh 20,990"
"Gld 40HD39L20 40"" Inch SMART Android LED,Netflix,USB& HDM","KSh 21,000"
"TCL 55” 4K QLED 2021 ANDROID TV,ALEXA VOICE,WEB CAMERA-55C725","KSh 92,000"
"Royal 32"" FRAMELESS SMART HD LED TV Netflix,Youtube,Google Play","KSh 19,890"
"LG 75'' 4K NANOCELL TV, VOICE SEARCH, NETFLIX 75NAN075VNE","KSh 258,000"
"Vision Plus 32"" Inches FRAMELESS SMART ANDROID TV","KSh 18,999"
"Sony 55'' OLED ULTRA HD ANDROID TV, CHROMECAST, BLUETOOTH, DOLBY VISION  55A8-BLACK","KSh 220,000"
"Sony 43'' 4K UHD ANDROID TV, 4K HDR, VOICE SEARCH, NETFLIX 43X80-BLACK","KSh 87,000"
"Hisense 40'' FULL HD SMART TV, WEB BROWSER, NETFLIX 40A4GKEN","KSh 37,000"
"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM","KSh 49,500"
"Infinix 32'' HD ANDROID TV, FRAMELESS, NETFLIX, YOUTUBE 32X1","KSh 24,000"
,
,
,
,
,
,
,
,
"Hisense 32"" A6A Series Smart Full HD Frameless TV - Black","KSh 30,245"
"Samsung 65'' 4K CRYSTAL ULTRA HD SMART TV, NETFLIX, YOUTUBE-65AU8000 (2021)","KSh 135,500"
"Samsung 43 Inch  FULL HD SMART TV, NETFLIX, YOUTUBE UA43T5300AU","KSh 45,489"
"Hisense 4K UHD 2021 LATEST MODEL,VOICE CONTROL,WI-FI,NETFLIX,4K HDR","KSh 60,999"
"Royal 43"" SMART Android TV Netfix, Youtube + FREE TV GUARD","KSh 26,400"
Sony 55X80J 55'' Smart UHD 4K Android HDR (Google TV),"KSh 94,999"
"LG 65'' OLED 4K SMART TV, SPORT ALERT, BLUETOOTH, 65BX","KSh 296,000"
"Infinix 32'' HD ANDROID TV, FRAMELESS, PRIME AMAZON, YOU-TUBE 32X1","KSh 25,000"
TCL 50P725 Smart 4K  UHD Android Frameless Tv -Black,"KSh 57,890"
